orf_id	5F	1C	4A	8H	2G	8G	5L	2K	6F	3D	7B
CNAG_04730	6.805386582	6.337639264	6.277233364	6.861852735	6.000065739	6.227088224	6.06500592	5.737115083	6.059069455	6.08170104	5.817071392
CNAG_04731	5.312541795	5.227546233	5.3248948	5.11191101	5.358512638	5.351046787	5.247323315	5.456478257	5.285710895	5.251151916	5.0468887
CNAG_04732	6.406842812	6.335711743	6.327211263	6.135147104	6.445682296	6.276733959	6.236639415	6.356311784	6.623597824	6.383859941	6.208801895
CNAG_04733	6.258036085	6.450599547	6.094503632	6.112535963	6.531208844	6.669829251	6.775934254	6.64789431	6.775137148	6.653083364	6.772641317
CNAG_04734	5.586651369	5.627986605	5.70163681	5.790451655	5.709520018	5.912713041	5.995968887	5.914910124	5.917294211	5.8755785	5.959045837
CNAG_04735	9.413826616	9.848718355	9.968281988	9.87062437	9.179494411	9.293726628	8.747625798	8.790711804	9.054186059	8.725685046	8.901771898
CNAG_04736	6.192135018	6.612194015	6.635621203	6.313150031	6.441037325	7.083423608	6.838615638	6.870474235	6.970853431	6.878498935	6.897831191
CNAG_04737	11.16748648	10.99252344	11.53504353	11.72413382	10.23407201	9.671489603	8.946051812	9.142444798	9.304175027	8.806355925	8.867365241
CNAG_04738	8.050173999	8.097763469	8.046449101	8.057528081	8.112495665	7.917603786	7.96250928	8.041718081	7.656658855	7.737120433	7.875802776
CNAG_04739	5.141514889	4.953636776	5.050226045	5.001387571	5.169278988	5.229316362	5.286395168	5.305622114	5.304817333	5.22964373	4.954963739
CNAG_04740	6.652055437	6.763245832	6.74077991	6.758843287	6.666023989	6.880734143	6.820982829	6.856657618	6.836820396	6.675528507	6.800577006
CNAG_04741	7.49250187	7.679874463	7.730084494	7.758233851	7.570527934	7.188034767	7.304999115	7.29047216	7.085774106	7.362389301	7.259828729
CNAG_04742	4.122152978	3.671169698	3.185565823	3.143282235	4.523670563	4.940798925	4.982384535	4.955781249	5.414428739	5.397212558	5.211057718
CNAG_04743	7.160470063	7.344392432	6.783176465	6.724462671	7.290563758	7.618559505	7.752221948	7.779471676	7.48469178	7.735595296	7.71429789
CNAG_04744	8.861013854	7.273666196	8.388516996	9.363684336	6.513619784	6.09596697	5.251717256	5.342138737	5.456043116	4.894533748	4.876004496
CNAG_04745	6.538193592	6.445246125	6.612294155	6.653141341	6.387321802	6.196841619	5.97220236	6.011031579	6.105572952	6.08170104	6.142877748
CNAG_04746	8.115035523	7.741592418	8.075373274	8.529029944	7.318689357	6.678063897	6.411767242	6.569980939	6.369679422	6.364254848	6.349542572
CNAG_04747	5.918212094	5.454107349	5.926341973	6.245485217	5.277456161	5.305707306	4.987662609	4.878328522	5.238795838	4.714245033	4.890256213
CNAG_04748	5.848620047	6.130883648	5.799304152	5.827946389	5.919989188	5.613971336	5.964192376	5.873097084	5.431914169	5.801707504	5.76388463
CNAG_04749	6.187632707	6.090303385	5.857150518	5.722395523	6.211202415	6.162038551	6.444762858	6.485987498	6.268204333	6.259901756	6.339190623
CNAG_04750	6.465669164	6.074208685	6.365584732	6.544719322	5.972434376	5.244182283	4.933992252	5.360056189	4.751853555	5.064526174	4.890256213
CNAG_04751	6.437504169	5.754574569	6.207783372	6.869364807	5.378084648	5.202926608	5.229612495	4.955781249	5.029620061	5.144857004	4.986260729
CNAG_04752	5.76948728	5.941085002	5.583227541	5.480936799	6.13080131	6.26220138	6.209791046	6.286823755	6.430093157	6.575070888	6.370026259
CNAG_04753	5.97418203	6.252338418	6.232035767	5.852412224	6.257728852	6.108207243	6.288882167	6.167767068	5.961308535	6.020393294	5.894525292
CNAG_04755	8.51968182	8.467899483	8.461196099	8.519512677	8.353595163	8.368390836	8.288607943	8.335497479	8.459316823	8.27800103	8.366388874
CNAG_04756	7.916439529	7.861655346	8.032080562	7.783105017	7.867967253	7.604226973	6.989619771	7.059975098	7.521090997	7.112710769	6.932675229
CNAG_04757	8.988785302	8.944629729	9.053620533	9.645007906	8.447289397	7.294524859	6.526815844	6.784190663	6.33664114	6.301728661	6.40518746
CNAG_04758	4.572455147	4.589589033	4.551583379	4.511036571	4.679020687	4.038659296	4.117742098	3.878826176	4.442467163	4.242110248	3.886427519
CNAG_04759	5.961051469	5.689653345	6.062894664	5.695600851	5.83991799	4.703264238	5.018931868	4.883293064	5.218788492	4.979457321	4.977387796
CNAG_04760	6.695514889	6.831860405	6.959904581	6.635627446	6.884757208	6.928684477	6.895882179	7.000674852	6.996933075	6.968245291	6.878897776
CNAG_04761	4.853940834	4.978556838	5.173742968	4.789670337	5.32529076	5.697356484	5.77263227	5.780337033	5.861608933	5.714588797	5.608779704
CNAG_04762	10.20206947	10.18453594	10.14370391	10.01679995	10.48615164	10.50083037	10.48968207	10.52109975	10.71492667	10.73414272	10.7997226
CNAG_04763	7.034507719	7.046226293	6.917030626	6.915086393	7.089568323	7.379454973	7.292258481	7.294204637	7.209550592	7.245090052	7.325978353
CNAG_04764	5.004881339	4.897248652	5.279073802	5.028480902	5.088419419	5.255232054	4.971770101	5.086369855	5.123003032	5.140253472	5.203468386
CNAG_04765	6.59879309	6.833227278	6.838791554	6.946676795	6.544261326	6.602203217	6.571438596	6.640582846	6.260395908	6.33433844	6.378476032
CNAG_04766	2.695573594	2.543005079	3.111440823	2.834939174	2.368194853	2.068833235	1.465657328	1.609617336	1.64393714	1.23541798	1.453856984
CNAG_04767	6.467527424	6.487527386	6.272989324	6.373562993	6.37113485	6.312437572	6.32059857	6.35094594	6.022604002	6.348376665	6.346100169
CNAG_04768	6.892342056	6.63901444	6.498757036	6.557796553	6.888173814	6.957159076	6.894477875	6.845253857	6.765514995	6.901804337	7.025986076
CNAG_04769	5.805194285	6.029595749	5.831406278	5.843286088	5.915531467	5.949460357	5.901258797	5.832604833	5.989922684	5.93259989	5.791988749
CNAG_04770	6.518610061	6.397998321	6.137157136	5.937777007	6.781982917	7.049972964	7.195221985	7.261213311	7.423948455	7.423341411	7.39006344
CNAG_04771	6.861581863	6.748832768	6.882625678	6.955173647	6.676600207	6.936714178	6.881777238	6.907496921	6.643246226	6.683460749	6.678607691
CNAG_04772	5.663236837	5.407153616	5.249138557	5.370926123	5.514032229	5.967488872	5.687620633	5.801471926	5.989922684	6.010337685	5.894525292
CNAG_04773	4.925988288	4.550235317	4.593029261	4.962581238	4.476028898	4.207454533	4.108081439	3.937282283	4.476567422	4.28444862	3.895876006
CNAG_04774	7.065511433	7.018858249	7.085009763	6.945255775	7.219110258	7.32368563	7.060207155	7.114824759	7.27398737	7.136020233	7.180870072
CNAG_04775	5.630437146	5.662229015	5.787451249	5.917629448	5.351929182	5.16436937	5.220674879	5.137129521	5.131589324	5.093391717	4.837296932
CNAG_04776	7.405031564	7.060301801	7.123233227	7.234179823	7.312768968	7.146106951	7.203184289	7.279216437	7.32915145	7.335457475	7.346796935
CNAG_04777	6.227656457	6.183273911	5.942465568	5.568456581	6.57426558	5.444114996	5.700535432	5.76696875	6.13362726	5.870028481	5.809592282
CNAG_04782	7.466720179	7.622530153	7.673249202	7.771124111	7.461609113	7.340211608	7.360979282	7.34186804	7.288457397	7.369290326	7.437741397
CNAG_04783	5.720460193	5.605765061	5.502149814	5.496544063	6.136558437	6.079483368	6.331017629	6.149338981	6.393078479	6.435500309	6.381842132
CNAG_04784	4.291166312	4.410716854	4.685342969	4.382536085	4.564104296	3.837697166	3.976225354	4.283635965	3.93491749	4.224820764	4.030644853
CNAG_04785	6.062894664	6.119725371	6.092096609	5.852412224	6.136558437	5.724113863	5.710146222	5.902737466	5.914809149	5.894837133	5.812089629
CNAG_04786	7.10901784	7.193983151	7.327345181	7.235343049	7.192642732	7.238091002	7.102176277	7.132654161	7.137845103	7.106824079	7.20956821
CNAG_04787	5.994945477	5.800020065	6.146466843	6.09213528	5.566154229	4.597255776	4.696794548	4.499468869	4.72940282	4.611559421	4.372690621
CNAG_04788	6.80685517	7.385966858	7.045745963	6.797157635	7.133414328	8.097719658	8.156005375	7.941155157	7.722080377	7.897112565	8.058852189
CNAG_04789	7.13847679	6.631177706	6.945309923	7.183252539	6.419160838	6.245675314	6.027060552	6.090453886	6.034098778	5.892101589	5.929448306
CNAG_04790	5.353313677	5.399792381	5.295904846	5.20984031	5.493242888	6.028871503	5.939892083	6.024575989	6.015662917	6.124283208	5.988048349
CNAG_04791	5.888004333	5.928350877	5.505771319	5.166592725	6.149903056	6.69439351	6.692739551	6.574592156	6.787414931	6.825001734	6.766216142
CNAG_04792	6.825812003	6.751726923	6.897865032	6.798732194	6.84897023	6.707861736	6.578451876	6.628806881	6.517858236	6.412776922	6.48247669
CNAG_04793	2.817147597	3.247840613	2.907530338	2.376304567	3.153613767	2.134136562	3.314024614	2.966582181	2.690074958	3.152498611	2.685253203
CNAG_04794	5.666476163	5.150691734	5.707938599	6.356558737	4.960106269	4.372151296	3.954825973	4.073830621	4.695057736	4.116492652	3.978238157
CNAG_04795	5.377234945	5.421764355	5.089369743	5.404405368	5.202592246	5.029283461	5.084442835	4.997587947	5.218788492	5.064526174	4.894975671
CNAG_04796	7.358723235	7.377559911	7.431929135	7.42773328	7.409461012	7.382817523	7.155910248	7.17881285	7.488039011	7.338474848	7.237706601
CNAG_04797	6.777195562	7.066126306	6.997688321	6.945255775	7.251305033	7.086520203	7.165256902	7.165629126	7.147402595	7.272694378	7.228387984
CNAG_04798	7.927282482	8.137584256	8.2146554	8.373425777	8.209910987	7.738243672	7.589917078	7.652917639	7.493878042	7.668440735	7.75963858
CNAG_04799	11.04247429	10.74060918	10.59592507	10.53432526	11.18998086	11.06156721	11.24479253	11.23605597	11.40837062	11.46285972	11.45052779
CNAG_04800	7.979005384	7.977443115	7.85671994	7.828517077	8.079003586	8.141056293	8.187308577	8.235673922	8.214586946	8.253166349	8.337209507
CNAG_04801	7.73703402	7.604232415	7.323246232	7.241145153	8.079999826	8.124078467	8.360553337	8.308992565	8.375501008	8.453857538	8.401223157
CNAG_04802	5.89630574	5.689653345	5.435358325	5.288153426	6.105584821	6.589162694	6.573195115	6.471225826	6.80496705	6.593710859	6.60274695
CNAG_04803	8.368269138	8.535374185	8.573302312	8.467500575	8.339105079	8.355612956	8.401663716	8.484232115	8.289394332	8.247826763	8.362986481
CNAG_04804	7.210150311	7.349177584	7.929980535	7.791037366	6.921902098	7.094745444	6.562623778	6.571519649	7.149517911	6.864611925	6.836593747
CNAG_04805	6.781683562	6.811200378	6.774195787	6.740936612	6.912984708	6.818774681	6.768287478	6.865465307	6.899749013	6.970840326	6.895478058
CNAG_04806	8.149591074	8.075990607	8.091730748	8.088110607	8.149979362	7.946863818	7.989068757	8.100454119	7.886463589	7.957236648	7.940006001
CNAG_04807	7.19228208	7.105121312	7.396278318	7.372766949	6.909626425	6.929834317	6.256452802	5.953186481	6.830242031	6.403202185	6.233232923
CNAG_04808	8.34672378	8.577578538	8.614976169	8.478348872	8.488014163	8.61884757	8.496815554	8.598448861	8.474583368	8.439877325	8.476753221
CNAG_04809	6.624004826	6.674525048	6.643861721	6.504760993	6.62702185	6.335179911	6.486372616	6.49250007	6.450825686	6.444863761	6.361526705
CNAG_04810	4.388535153	4.640444498	4.659564812	4.074720241	4.614478991	4.097146372	4.992921445	4.946324023	5.043336295	5.088620722	4.918344119
CNAG_04813	6.513222637	6.438077188	6.234220447	6.304309327	6.605043355	6.171790586	6.697578987	6.717651436	6.457670845	6.760472946	6.685434179
CNAG_04814	3.592137877	3.799783331	3.818672579	3.641382686	4.049400228	3.977700592	3.96556534	4.047535344	4.282040739	4.116492652	3.75761053
CNAG_04815	6.369565301	6.296610428	6.15340991	6.371448389	6.544261326	6.477221918	6.546620098	6.538856985	6.437037157	6.597074221	6.643982162
CNAG_04816	6.426082388	6.074208685	6.576580759	6.770123801	5.858615708	5.395004695	4.71600194	4.74286257	4.894891836	4.768947698	4.698415304
CNAG_04817	5.291715457	5.425394036	5.118045928	4.916914074	5.722337684	5.949460357	6.044892659	6.118092563	6.017980325	6.28722678	6.162581858
CNAG_04818	7.216794252	7.105121312	7.393348728	7.245770094	7.05856895	6.871189254	6.868963799	6.847795828	6.99928074	6.727092912	6.542361457
CNAG_04819	5.164608174	5.516696143	5.423919475	5.366686058	5.585926007	5.287882473	5.353346272	5.505598801	5.173770584	5.427755895	5.421946949
CNAG_04820	5.87125683	5.93090671	5.825622409	5.729017149	6.071930032	6.225216276	6.39597485	6.400267624	6.240687921	6.324226839	6.288081567
CNAG_04821	7.304655464	7.171465242	7.148936461	7.183252539	7.299144717	7.686121186	7.399109875	7.531681473	7.645460921	7.573459107	7.579341552
CNAG_04822	4.979060062	4.583104177	4.380667424	4.374111724	5.135178275	5.414849872	5.463517861	5.432970141	5.596015942	5.591839121	5.667881238
CNAG_04823	6.264463603	6.290652741	6.17404085	6.135147104	6.39374607	6.459814901	6.640082865	6.663850278	6.532520773	6.626996759	6.57801504
CNAG_04824	5.890776779	6.212978739	5.963687159	5.784106688	6.392142683	6.583328853	6.838615638	6.788166492	6.646245446	6.75897231	6.982304123
CNAG_04825	5.160018995	5.320143134	5.400766036	5.127030925	5.397394689	5.650698071	5.61444558	5.686890506	5.729269578	5.461361517	5.870764609
CNAG_04826	5.427742511	5.4647292	5.446707191	5.366686058	5.621941253	5.199116927	5.184360211	5.217951251	5.459457399	5.342154538	5.203468386
CNAG_04827	4.831028533	4.707566706	4.659564812	4.571234951	4.833504488	4.562093789	4.610474356	4.78060337	4.762949254	4.584703943	4.740977157
CNAG_04828	8.992339242	8.927134481	9.18929909	9.193385407	9.054560833	8.904447718	8.85223815	8.946471885	9.239117032	9.13206468	8.981590624
CNAG_04829	4.442439656	4.343243991	4.307857679	4.222815588	4.720498217	4.670621698	4.332082458	4.63514879	4.74627354	4.637924111	4.740977157
CNAG_04830	5.593474746	5.677529067	5.534420671	5.492658047	5.719783245	5.596699963	5.576417468	5.640729566	5.746141847	5.861663214	5.495262115
CNAG_04831	3.697232577	4.189510225	3.993933466	3.749547699	4.316119517	3.580906419	4.007740793	4.082490277	4.153032791	4.068839712	4.16955822
CNAG_04832	5.813984638	5.766070855	5.57290703	5.542377677	6.002169469	6.730473057	6.427388634	6.457976325	6.712130232	6.554457884	6.494965051
CNAG_04833	6.751496424	6.264547962	6.701843417	7.007855205	5.856291702	5.633863369	5.184360211	5.04709262	5.052408534	4.984602661	4.968459954
CNAG_04834	3.33961018	4.064733431	4.06438707	3.509139262	4.113077699	3.885890439	4.281408273	4.26092782	4.407541342	4.276079761	4.260137872
CNAG_04835	4.307857679	4.563472857	4.487092773	4.348539403	4.619969129	3.433050804	3.560613086	3.868848998	3.642239729	3.656670756	3.726176
CNAG_04836	5.004881339	5.022356125	5.164608174	4.50333204	5.348626154	5.611107094	5.850017065	5.809318364	5.814393289	5.664171622	5.678869253
CNAG_04837	0.308164861	1.108762735	0.854151223	-0.286076504	0.604520153	1.291034072	2.408947545	2.722509162	1.261296736	1.367328975	2.499414603
CNAG_04838	6.422254944	6.478820394	6.424169935	6.324125268	6.565756421	6.898462365	7.004016246	6.986903099	7.029457745	7.090212403	7.124718986
CNAG_04839	5.146163213	5.366193959	5.412389203	5.171462533	5.328647586	5.546610762	5.467301112	5.476327615	5.421448363	5.297370643	5.485907927
CNAG_04840	7.639855181	7.888858389	7.955363474	7.768715944	7.945445109	7.84936288	7.83800381	7.917755699	7.826910433	7.944750762	7.803597625
CNAG_04841	5.760420713	5.844077618	5.840038836	5.761676935	6.020966256	6.173733108	6.295281474	6.175882375	6.114263296	6.255651588	6.28088778
CNAG_04842	5.963687159	6.223441106	6.023015892	6.021072059	6.234653183	5.905717486	5.890027995	5.962598975	6.250575567	6.086494935	6.174276429
CNAG_04843	5.222975925	5.366193959	4.870889378	4.808549664	5.683537905	5.985294873	6.104410275	6.086154389	6.308519261	6.165644483	6.201200656
CNAG_04844	7.637381097	7.624110347	7.452716667	7.329850483	7.926739126	7.81741353	7.948367327	7.895814074	7.947307911	7.982531931	8.006933585
CNAG_04845	6.038099904	6.405368692	6.253735109	6.015666202	6.380868799	6.502172087	6.465717744	6.546701148	6.646245446	6.683460749	6.455574459
CNAG_04846	6.134820292	5.553649708	5.613753356	5.546132221	5.680913771	6.079483368	5.864434398	5.593042687	6.214658333	6.012858165	5.719344666
CNAG_04847	6.134820292	6.112988743	6.065350863	5.957647072	6.328178577	6.301818958	6.243274158	6.283072108	6.462783483	6.408954649	6.291665054
CNAG_04848	7.313980793	7.355850245	7.437628232	7.488508156	7.209127927	7.239018964	7.229040987	7.172743021	6.995757808	6.983745942	7.035634875
CNAG_04849	7.305694593	7.113020502	7.437628232	7.681792944	6.824213046	6.394684992	6.411767242	6.341958278	6.092438489	6.005283474	5.824511929
CNAG_04850	4.898701857	4.886755201	5.069930647	4.905267785	4.804867256	3.847465473	4.117742098	3.878826176	3.92507287	4.216097697	3.798485376
CNAG_04851	9.359822356	9.403345024	9.342965809	9.397849646	9.289952749	9.212671693	9.223036105	9.301107493	9.062909998	9.081634109	9.199690372
CNAG_04852	5.799304152	5.680569702	5.494879417	5.457204685	5.77003196	5.705435934	5.847116228	5.827462447	5.924723815	5.878345523	5.697899176
CNAG_04853	5.739041141	6.097146526	6.120719177	6.060982942	5.955163617	5.926603203	5.985454292	6.040218745	5.790193066	5.781155486	5.758715445
CNAG_04854	3.864523898	4.036531354	3.897980712	3.584098791	4.196283842	4.021503756	4.306967843	4.141694716	3.983157456	4.216097697	4.145995944
CNAG_04855	6.123078955	6.148559304	5.966318043	5.82485878	6.087865419	6.150248421	6.077435786	6.105402012	6.289462111	6.074480196	6.158662506
CNAG_04857	8.782576725	8.883929708	8.748592689	8.787571042	8.719796665	9.544570648	9.013260936	9.04861224	9.258846343	9.224396993	9.162743792
CNAG_04858	4.396360207	4.570046356	4.034612945	4.26898481	4.457749701	4.591454636	5.216185221	5.04709262	4.718045064	4.910842378	4.761796294
CNAG_04859	4.24857296	4.461097469	3.783301716	3.749547699	4.558396968	5.408265098	5.413410908	5.3917573	5.274124382	5.526311782	5.292007067
CNAG_04860	6.828706456	6.838681853	6.700263886	6.900495216	6.843114081	7.013560756	6.640082865	6.671045061	6.608299452	6.71939761	6.824275486
CNAG_04861	7.089843447	7.075396877	7.101857274	7.092452103	7.144884986	7.388683195	7.009215913	7.010918075	7.221665268	7.192697625	7.156511019
CNAG_04862	7.97770206	7.893451977	7.619107	8.245912512	7.747737202	7.020053583	6.952312506	6.340154007	7.044312795	6.854810865	6.720420393
CNAG_04863	4.772103361	4.707566706	4.747842474	4.600417668	5.080476786	5.029283461	5.184360211	5.214015911	5.238795838	5.135635203	5.055345538
CNAG_04864	7.463930329	7.29663839	7.217898606	7.316722583	7.51267586	7.654475713	7.339466574	7.366008888	7.378681552	7.223490622	7.379999203
CNAG_04865	2.971785291	3.754330259	3.478781683	3.201578327	3.5369636	2.997067559	3.865905608	3.606014987	3.630171654	3.058034067	3.38072882
CNAG_04866	5.155415171	5.202380244	5.227369444	4.899409194	5.499213332	5.516313148	5.53014335	5.562417577	5.516297053	5.601918799	5.565031025
CNAG_04867	4.893182089	5.276598336	5.155415171	4.899409194	5.475181863	5.901034867	5.641486066	5.384772563	5.848647724	5.883863699	5.745710868
CNAG_04868	4.442439656	4.461097469	4.572455147	3.837965547	4.893667971	5.47279826	5.405545311	5.449800648	5.782035267	5.683285129	5.541144362
CNAG_04869	7.076511651	7.687451773	6.875645124	6.687543912	7.314462989	8.423714848	8.352904736	8.155353834	8.475848318	8.526654425	8.489681064
CNAG_04870	3.930679199	4.017418959	4.3161315	3.862263479	4.329585146	3.458769815	4.306967843	4.206509404	4.194600607	4.171673228	4.013386615
CNAG_04871	4.332538138	4.395993228	4.508911529	4.407517974	4.433011496	4.614520536	4.466687686	4.599392448	4.683425245	4.720426547	4.477094412
CNAG_04872	5.971565461	5.963726956	5.899062294	5.815556104	6.198415392	6.469335664	6.566156171	6.447958729	6.641744275	6.694493124	6.693583553
CNAG_04873	4.380667424	3.89710112	3.853196959	4.287046589	3.948282432	4.274157686	4.298498201	3.918058891	4.371748989	4.317446874	3.886427519
CNAG_04874	7.782527887	7.989753022	7.637381097	7.544012353	7.844123199	7.91992026	7.921040641	7.906826599	7.810293529	7.887530559	7.722949995
CNAG_04875	4.716931141	5.133042345	4.968600745	4.893526715	5.355224666	5.848497263	5.664737753	5.543725524	5.874454735	5.81621031	5.865965149
CNAG_04876	6.379468938	6.308452497	5.862809605	6.14508386	6.374386803	6.580403063	6.712000646	6.656619434	6.643246226	7.005423966	6.79301167
CNAG_04877	4.257192825	4.30434906	4.044606084	4.000037224	4.552666971	3.895338874	4.323759403	4.047535344	4.442467163	4.464638923	4.39950839
CNAG_04878	5.51298717	5.543664969	5.427742511	5.40853617	5.699183255	5.639496791	5.694092484	5.758887914	5.720758866	5.689600437	5.737851479
CNAG_04879	8.87122737	9.016479167	9.257208084	9.33331495	8.355241943	7.905380897	7.752221948	7.918964948	7.636439571	7.443099652	7.517182024
CNAG_04880	5.236116546	5.124136016	5.266320393	5.028480902	5.040094162	4.884980265	4.961076993	5.141279969	5.169607525	5.088620722	5.18431853
CNAG_04882	6.062894664	6.10395736	5.89630574	5.729017149	6.089845023	6.227088224	6.265172157	6.356311784	6.401978021	6.379960178	6.225759653
CNAG_04883	10.59931893	10.30579936	10.26165013	10.17792753	10.75750283	10.74124777	10.86273273	10.75989184	10.99224786	10.97784506	10.98418312
CNAG_04884	11.00257982	10.62314244	10.47331483	10.39827121	11.14368271	10.90133156	11.29920246	11.17518026	11.36015197	11.47353539	11.30153368
CNAG_04885	3.605701076	1.91699104	3.072899418	3.584098791	1.911498156	0.653348665	-0.139088028	0.294867067	0.063491329	-0.169410905	-0.517092027
CNAG_04886	6.746913376	6.099420378	6.283576107	6.651399488	5.475181863	5.108597162	4.703225467	4.878328522	4.605438017	4.663815631	4.245430709
CNAG_04887	5.450470394	5.022356125	5.178288767	5.34960007	4.870824116	4.021503756	4.372992368	4.305992214	4.476567422	4.442373409	4.392850538
CNAG_04888	5.548534787	5.046126501	5.439151208	5.54987702	5.238726575	4.392311135	3.865905608	4.133384242	4.266531668	4.088090176	4.081214388
CNAG_04889	5.349287951	5.339509927	5.36532389	5.542377677	5.076489011	5.251558192	5.744847957	5.145418511	4.790320799	5.10761076	4.85193424
CNAG_04891	2.695573594	1.594771877	3.148979334	3.275813857	1.799835513	1.4012508	1.78954887	1.403904292	1.492185345	1.488182798	0.120972382
CNAG_04892	3.952073589	3.843848005	4.239901283	4.000037224	3.721927099	3.114983936	3.546376459	3.38582334	3.593349651	3.188617986	3.459304191
CNAG_04893	4.973839882	5.223382269	5.295904846	5.181153111	5.456891862	4.781778554	5.008583904	5.029286844	4.843553565	4.910842378	5.021216618
CNAG_04894	2.534718296	1.741754112	2.745439163	2.623770706	2.368194853	2.035038566	0.781678998	0.953428876	2.162627312	1.23541798	1.732237666
CNAG_04895	6.410711308	6.327975801	6.516816488	6.491191768	6.261246422	6.282146156	5.953442745	5.967282293	6.109924668	5.984887686	5.96579066
CNAG_04896	5.450470394	5.29258529	5.069930647	4.934209102	5.613709485	5.884524963	5.942612417	5.936565389	5.884649654	6.147407929	5.917900978
CNAG_04897	4.666052662	4.59604487	4.59982261	4.479968456	4.824021764	4.922431625	5.069586798	5.077733525	5.169607525	5.144857004	5.088685715
CNAG_04898	3.864523898	3.810926317	4.340672016	3.800733681	3.999727061	3.545338712	3.695747967	3.732446434	3.677849831	3.59071594	3.83823398
CNAG_04899	5.040271893	4.771704358	4.61331409	4.287046589	5.351929182	5.846063123	5.796888088	5.712221342	5.93457081	5.801707504	5.920217849
CNAG_04900	6.111241277	6.128658886	5.859982836	5.688823696	6.333200846	6.317717714	6.611307147	6.54199977	6.349579415	6.478077756	6.515030864
CNAG_04901	5.590067092	4.563472857	4.15941735	4.250694038	5.594317375	3.082265382	2.886821748	3.31410411	3.944695388	3.882946401	3.886427519
CNAG_04902	6.323111933	6.732810294	6.539960802	6.451704154	6.537024531	6.445414902	6.734151658	6.591374963	6.131488499	6.3303023	6.496518523
CNAG_04903	8.910690579	7.050933404	8.431039407	9.560288138	5.750141995	5.694653248	2.641029764	2.928664271	3.393667113	2.97773987	2.888238319
CNAG_04904	9.501461374	9.579825301	9.51072775	9.414120078	9.450705613	9.379123356	9.304334863	9.367271777	9.34558792	9.282998257	9.362732864
CNAG_04905	5.098991943	5.141894029	4.222399975	4.916914074	5.438367007	5.99191587	5.966867315	5.663994651	6.092438489	6.167907928	6.042235063
CNAG_04906	7.055662547	7.010424736	7.038263536	7.073065148	6.978559149	7.194746362	7.167584135	7.174769136	7.059016445	7.089018504	7.093237604
CNAG_04907	4.487092773	4.312212387	4.653047655	4.26898481	4.288805241	3.162711202	3.517474679	3.641609572	3.654207692	3.340819037	3.497043217
CNAG_04908	5.416242875	5.15507055	5.328989074	5.033839042	5.072490183	5.381621279	4.944887242	5.077733525	5.047879546	4.984602661	4.904368521
CNAG_04909	5.36532389	5.640532628	5.045257554	4.802283966	5.481227362	5.469639247	5.497215178	5.756184212	5.62366951	5.657743764	5.875548155
CNAG_04911	5.86844658	5.316238382	5.698475563	5.999326024	5.256459923	4.846530724	4.820262716	4.328007307	5.202580409	4.720426547	4.379441943
CNAG_04912	1.381329531	0.244597421	0.308164861	0.088160535	0.921482077	0.357730176	0.328469392	0.953428876	0.325397887	0.295546132	0.46360579
CNAG_04913	6.383411435	6.312378351	6.347534993	6.215148576	6.515093757	6.626518267	6.822460489	6.851600405	6.474642982	6.623702516	6.60274695
CNAG_04914	7.029484704	6.868318869	6.766668946	6.616113368	7.274988229	7.154000298	7.660189163	7.489979866	7.2671847	7.406187699	7.382521852
CNAG_04916	3.256067711	2.9380453	3.403126931	2.623770706	3.781931501	3.031752747	3.245178777	3.480593399	3.211279745	3.258252079	3.283298095
CNAG_04919	5.009990596	5.022356125	4.979060062	4.415750055	5.441471048	5.144697308	5.389684287	5.412510879	5.795606084	5.628458642	5.482776337
CNAG_04920	7.488846859	6.802852808	7.458334393	7.691996203	6.069925675	4.501516306	4.272786788	4.056353796	4.242950901	3.815248957	3.545873704
CNAG_04921	2.907530338	3.036263433	3.033300056	2.442262935	3.043526642	2.887709066	3.330734713	2.947747796	3.476884901	3.038375571	3.082796612
CNAG_04922	2.146552735	2.145430383	2.353651105	2.196871296	2.080309556	2.00043324	2.440083136	2.315575269	2.618577392	2.462184377	2.257013595
CNAG_04925	6.820005616	6.825006551	6.792101584	6.619681071	6.846630622	6.713214018	6.949610419	6.782862948	6.923429968	6.936735232	6.81931858
CNAG_04926	4.06438707	3.595863083	3.605701076	4.374111724	3.732102751	3.48403835	2.953075184	2.869850692	3.555563166	2.998236244	2.943954104
CNAG_04927	2.562804044	2.073229638	2.287867041	2.376304567	1.981410331	2.035038566	2.37712515	2.315575269	2.618577392	2.520028321	2.166231263
CNAG_04932	4.544558478	4.892011467	4.848246783	4.585900097	4.990093909	4.922431625	5.193524933	4.960486715	5.234816504	5.167656865	5.277622831
CNAG_04933	3.886914426	4.214899746	4.103153517	3.850165666	4.065585021	3.777656239	4.51865886	3.918058891	3.954407462	3.871881801	3.828399026
CNAG_04934	7.277372002	7.053281213	7.407937551	7.635844828	6.890447064	6.553800461	6.614722468	6.70789027	6.479695932	6.490790584	6.328763858
CNAG_04935	6.401020549	6.290652741	6.424169935	6.463664335	6.36133478	6.269485968	6.05498434	6.16165049	6.214658333	6.133577623	6.150791715
CNAG_04936	6.296178545	6.731344843	6.427992309	6.084410032	6.656705767	7.295417234	7.208844865	7.280157776	7.209550592	7.257896173	7.265306662
CNAG_04937	4.186747262	4.59604487	4.372756553	4.165388545	4.625438453	4.585630074	4.753666182	4.60541372	4.91989176	4.732710679	4.817546606
